start-x	start-y	end-x	end-y	distance
2404.8467	1848.0537	2412.9666	1825.0473	50.395358833956514
1364.6862	1023.8828	1366.385	943.23007	169.52599745180385
1364.6862	1023.8828	1364.6862	1137.5616	237.3379925570466
1620.0	358.28571	1645.3571	357.92857	53.68892160203337
1620.0	358.28571	1573.9286	358.64286	99.16574999999999
1374.7372	2121.6943	1386.5149	2107.0737	38.668856890601965
1374.7372	2121.6943	1358.4921	2144.8435	60.22279348094531
1886.5927	1911.5388	1885.6596	1917.3703	12.810257459431874
1886.5927	1911.5388	1880.9945	1908.2732	13.11206828813616
1562.2707	1800.1462	1573.6044	1807.8942	29.122782979722956
1562.2707	1800.1462	1561.0528	1786.6467	28.20223412900127
2501.4736	703.41703	2538.8252	705.58234	76.92361463961669
1817.1429	928.28571	1790.3571	927.57143	55.94059360202934
1817.1429	928.28571	1810.3571	907.57143	44.56836350015052
1817.1429	928.28571	1827.1428	964.7143	79.78349216993135
1817.1429	928.28571	1852.9635	928.60921	75.75251925279981
2264.9136	2337.6843	2263.7981	2314.7242	47.5193192358861
2264.9136	2337.6843	2276.2815	2351.7588	38.49079048447935
2685.1753	1013.7551	2671.7781	1088.3965	158.17979797161414
2685.1753	1013.7551	2695.2688	926.98523	184.9686537350168
4040.1435	874.27761	4027.1474	863.31221	35.17641711528345
4040.1435	874.27761	4009.481	877.52662	64.37246057487963
2034.3121	1958.6382	2039.8624	1957.8248	11.809877941089827
2034.3121	1958.6382	2033.7858	1955.576	6.865575164635974
2034.3121	1958.6382	2034.5992	1962.0354	7.316718922229606
2373.9782	1116.7219	2365.9399	1106.0042	27.49713890577828
2373.9782	1116.7219	2362.4949	1119.7841	24.81143818896885
2373.9782	1116.7219	2380.8682	1117.8702	16.161387760993794
2214.6555	892.42618	2202.5287	918.51193	59.521451473633675
2214.6555	892.42618	2244.0487	859.17568	91.48757677920686
1633.2742	2101.411	1642.6045	2088.3486	33.51267651031763
3959.5274	828.89301	3994.8604	809.29742	84.14469887286576
3959.5274	828.89301	3945.2115	852.95599	58.2724932881601
2347.9494	2358.0652	2352.8298	2349.9312	20.18182055523595
2347.9494	2358.0652	2337.4231	2328.0173	67.28921009413811
2347.9494	2358.0652	2340.6767	2365.8164	22.200720831468118
2347.9494	2358.0652	2355.1265	2363.4241	18.904304233316356
3683.5647	1168.313	3652.293	1183.1366	72.24945282769418
3683.5647	1168.313	3718.0854	1157.9568	75.5282347476213
1525.4604	1695.1287	1489.7328	1692.4221	76.88209182274635
1525.4604	1695.1287	1533.039	1681.5955	32.94876782845305
3585.8913	1243.0402	3624.4733	1203.646	114.82051946315319
3585.8913	1243.0402	3563.3513	1259.8944	59.43852986451321
1544.4979	1930.4088	1529.8774	1939.7497	36.22092915960927
1544.4979	1930.4088	1545.7163	1917.4128	27.34289440155117
1544.4979	1930.4088	1565.6165	1933.2517	43.53971553968757
2004.2857	448.64286	2013.9286	463.28571	37.0184625095613
2004.2857	448.64286	1989.2857	459.71429	39.706672861188
2004.2857	448.64286	1984.6429	433.28571	54.612801923829835
1635.2201	625.62	1675.4116	626.00278	83.12419794244431
1635.2201	625.62	1600.0046	625.62	74.32265822910192
1767.8571	1113.2857	1774.6428	1126.5	32.345987473016784
1767.8571	1113.2857	1776.4286	1099.7143	32.73886980092766
1196.7936	1635.9153	1196.7936	1665.6043	61.981725299999994
1196.7936	1635.9153	1197.4534	1595.0106	84.03077721918193
1798.2143	1086.1429	1801.4286	1076.8572	21.92897307681555
1798.2143	1086.1429	1776.4286	1099.7143	51.5331700328259
1543.8506	1167.4357	1505.6564	1167.7229	80.33761878
3488.8547	1612.3056	3502.3879	1592.8178	51.106298898175616
3488.8547	1612.3056	3496.9746	1632.3347	48.08013816496608
2222.9607	2698.7496	2204.2849	2698.7496	38.99356321340826
2222.9607	2698.7496	2238.6592	2710.1175	39.21812991090807
2222.9607	2698.7496	2213.7581	2685.4871	32.45078017932348
1837.4675	1476.5504	1860.5523	1464.1414	53.595306448624854
1837.4675	1476.5504	1804.6375	1500.289	84.355898478
1837.4675	1476.5504	1797.2068	1464.5233	86.49732719722232
2573.4702	1662.6491	2557.2304	1741.6829	170.66061517134918
2343.2142	542.92857	2345.7143	528.64286	29.684176221294116
2343.2142	542.92857	2340.7143	566.85714	50.227561307636904
2343.2142	542.92857	2283.5714	516.14286	136.7227497545399
1570.9319	1596.6071	1562.2707	1579.826	42.48143445435732
1570.9319	1596.6071	1579.0519	1612.847	42.95975056526667
1570.9319	1596.6071	1585.0065	1603.1031	32.94876066743328
1759.3139	612.47401	1757.1486	624.38322	23.050203803203857
1759.3139	612.47401	1757.1486	531.27491	168.48401367710548
2363.858	2056.4284	2368.4542	2051.8322	13.570067485280825
2363.858	2056.4284	2382.2428	2070.9241	48.299899053266934
928.01791	1670.8163	932.68307	1680.6132	22.75925908378983
928.01791	1670.8163	926.50173	1658.5703	26.00298470335749
2303.5714	497.57143	2303.2143	508.64286	21.63547763414301
2303.5714	497.57143	2295.0	497.21429	18.77376044755723
1880.3571	1106.8572	1872.1428	1098.6429	25.88234012623293
2749.4016	499.33662	2781.3399	489.59273	72.20461257953157
2749.4016	499.33662	2695.2688	466.85698	132.60611864231763
2124.8534	1539.8007	2171.7938	1517.5173	107.67109204030832
2124.8534	1539.8007	2130.2007	1552.3949	29.649809855888638
2124.8534	1539.8007	2101.3698	1550.7238	54.83770342995405
2110.9663	1023.0677	2136.4726	997.05633	72.32756135573906
2110.9663	1023.0677	2065.7619	1067.767	129.36347528141948
2110.9663	1023.0677	2116.5221	978.87358	89.26277006043722
2110.9663	1023.0677	2049.5005	1025.3953	124.67248797890711
2110.9663	1023.0677	2108.4409	1084.9396	123.0060063616295
2110.9663	1023.0677	2167.0297	1027.1083	112.86132259527356
1085.5839	1421.23	1092.1151	1416.5648	16.585713036977086
1085.5839	1421.23	1084.6508	1465.0825	91.55604430948682
2059.2093	560.50659	2061.0714	531.85714	58.77757357862156
2059.2093	560.50659	2037.0148	572.41579	52.58455373355969
2059.2093	560.50659	2023.4816	630.33782	167.29343554194432
2059.2093	560.50659	2060.2918	610.85006	105.12629827694175
2775.9266	942.14239	2695.2688	926.98523	170.43991188295092
2775.9266	942.14239	2997.9851	1230.8821	760.4416776949581
2775.9266	942.14239	2711.5086	1271.2694	701.264842057395
2797.0384	477.1422	2781.3399	489.59273	44.30634081118401
2797.0384	477.1422	2828.9767	477.68353	68.9379417
1958.5714	432.57143	1984.6429	433.28571	55.22031065212296
1958.5714	432.57143	1944.6429	436.85714	29.71217457664305
1963.5714	1976.1429	2019.6429	1976.1429	115.56922644
1963.5714	1976.1429	1964.2416	1962.4338	27.587494109999998
1963.5714	1976.1429	1955.3571	1976.1429	17.910252133503974
1172.8224	1694.8419	1195.915	1694.8419	48.697481429999996
1172.8224	1694.8419	1104.2445	1693.2091	142.723943581363
1408.5337	1246.0977	1361.4383	1246.9097	97.77083239597516
1408.5337	1246.0977	1469.4331	1246.9097	127.71586003680663
1408.5337	1246.0977	1408.5337	1227.1512	39.55864509373683
2023.4816	630.33782	2059.2093	560.50659	167.29343554194432
2023.4816	630.33782	1996.9566	616.26331	62.556860789242556
2023.4816	630.33782	2048.3826	641.16439	56.56273242043596
2023.4816	630.33782	1926.584	626.54852	203.62400441218193
2107.5	692.57144	2137.1428	723.28573	89.62800463632668
2107.5	692.57144	2095.0	702.92859	35.05149948014583
2107.5	692.57144	2115.0	685.78573	21.324911439554757
2107.5	692.57144	2060.8332	650.36696	131.91559936742263
2421.8252	1209.3537	2393.117	1207.0571	59.519312448573025
2421.8252	1209.3537	2398.4759	1223.8992	58.111013833069194
2421.8252	1209.3537	2452.0645	1214.3298	65.55707749396605
2679.0508	641.31383	2682.8786	597.29456	92.9767471527883
2679.0508	641.31383	2678.2853	674.23258	68.74305355112655
2163.4942	1463.9993	2153.1401	1440.2607	53.894926864889996
2375.8921	1169.9278	2363.2605	1169.9278	27.17016288
1445.7078	1994.8814	1403.166	1959.6499	115.31709756321406
1445.7078	1994.8814	1501.8547	1992.5461	117.08275385854074
1445.7078	1994.8814	1463.8819	1999.7549	42.10910330056884
2129.4015	1347.2509	2126.5896	1310.8751	76.92983265907552
2129.4015	1347.2509	2046.064	1379.5757	185.6306457451625
2129.4015	1347.2509	2165.5528	1433.8218	193.82897645358184
2129.4015	1347.2509	2139.5031	1331.0884	38.90055153202314
1935.0	443.64286	1922.1429	461.85714	47.156287745714245
1935.0	443.64286	1944.6429	436.85714	25.65582412424505
1828.0624	549.13871	1838.889	532.89889	41.3849813046024
1828.0624	549.13871	1816.4579	590.65204	92.47215873112748
1955.5205	1991.5464	1966.8336	1991.4297	23.86675504628493
1955.5205	1991.5464	1943.9291	1995.3847	25.961805485163627
2057.6615	1961.7961	2063.3074	1960.1215	12.283686413959787
2057.6615	1961.7961	2058.14	1965.4325	7.868626150787763
2057.6615	1961.7961	2056.8959	1958.4468	7.219835346035793
2057.6615	1961.7961	2052.494	1962.5617	11.042573997321623
2308.4904	2497.6465	2293.3333	2495.2105	31.588088133861476
2308.4904	2497.6465	2323.9183	2508.7437	40.13549632352472
2308.4904	2497.6465	2306.8665	2525.2542	57.73621637551203
2308.4904	2497.6465	2293.3333	2484.384	42.473976699139044
1907.0103	1489.8816	1933.0817	1477.0245	60.043264257462205
1907.0103	1489.8816	1942.7246	1564.5245	172.78792011154974
1907.0103	1489.8816	1887.7246	1450.9531	90.36920019780212
1907.0103	1489.8816	1879.5103	1500.5959	63.55185200480361
1277.9434	1137.1413	1279.2629	1099.8652	77.84873289987168
1277.9434	1137.1413	1228.132	1135.492	104.70037742679672
1277.9434	1137.1413	1286.8501	1137.8011	17.21705313
2753.1909	539.39484	2787.2945	518.28308	85.29301688253176
2753.1909	539.39484	2734.2444	554.55201	50.65457477624516
2113.8833	1173.8305	2069.9	1214.9708	125.73180768809794
2113.8833	1173.8305	2129.0057	1188.8548	42.95899565461683
2113.8833	1173.8305	2130.5965	1158.3351	47.209079781170516
2339.4043	1038.2993	2338.2506	1049.0792	21.85632675297924
2372.8483	1087.97	2365.9399	1106.0042	39.94014778419123
2372.8483	1087.97	2387.1909	1042.9765	97.95034966988102
2372.8483	1087.97	2391.5859	1068.4921	56.76743795538594
1992.2734	2608.3253	1978.4848	2599.1329	34.407679291179896
1612.0546	1433.9338	1611.1931	1399.0421	72.55351566308579
1612.0546	1433.9338	1590.8037	1419.0007	53.66580753043869
1612.0546	1433.9338	1631.726	1445.9951	47.60543400512127
1612.0546	1433.9338	1590.9611	1453.1554	59.35687082787617
2489.5644	846.32745	2498.2257	818.17842	61.485724841894246
1906.0136	533.98155	1838.889	532.89889	141.3067786304738
1906.0136	533.98155	1841.0714	464.35714	199.17550750708307
1906.0136	533.98155	1918.4641	543.18411	33.71494597974573
2057.1756	1564.762	2101.3698	1550.7238	95.83618018651181
2057.1756	1564.762	1965.2518	1608.4511	211.96034808300956
2340.5235	2076.581	2301.279	2042.6399	109.36296545768894
2340.5235	2076.581	2350.7765	2083.2985	26.428063450270947
2075.3571	721.85716	2066.4286	730.78573	29.04035848057398
2075.3571	721.85716	2083.5714	714.00002	23.730948755845287
2255.3257	1048.2583	2233.6998	1048.3215	44.666303747285816
1930.3769	1197.7152	1889.7428	1159.1858	116.7274276074784
1930.3769	1197.7152	1960.201	1171.0551	78.26278279052823
1930.3769	1197.7152	1900.8545	1228.1287	88.36161555273318
1930.3769	1197.7152	2003.1325	1275.53	219.935895578043
2252.3876	1243.281	2260.109	1252.1872	23.49472823260074
2252.3876	1243.281	2258.196	1236.715	17.56543928945169
2252.3876	1243.281	2245.5691	1249.3419	18.248480970759147
2283.9549	1855.6101	2271.9341	1847.4784	29.524545678
1002.3312	1658.5119	1002.1662	1641.5232	35.4689817575373
1002.3312	1658.5119	926.50173	1658.5703	158.3976808998604
2338.1886	2379.405	2328.6192	2384.7639	22.99562245561041
2338.1886	2379.405	2346.8968	2372.3236	23.55898101286725
2338.1886	2379.405	2332.447	2370.9839	21.00069222016509
2338.1886	2379.405	2344.0827	2388.4337	23.38365282320859
754.42862	1449.3699	761.35604	1446.2361	15.399381795958364
754.42862	1449.3699	746.51157	1458.2766	24.878603795290527
2263.7981	2314.7242	2276.8228	2292.2128	54.66830985948969
2263.7981	2314.7242	2264.9136	2337.6843	47.5193192358861
2263.7981	2314.7242	2231.3513	2242.952	162.38245987283383
1361.4383	1246.9097	1408.5337	1246.0977	97.77083239597516
1361.4383	1246.9097	1361.1676	1233.3765	28.258913230331608
1361.4383	1246.9097	1335.7252	1244.4737	52.66021436049384
1361.4383	1246.9097	1360.4126	1267.7726	45.453195629999996
2095.0	702.92859	2038.0974	652.53227	158.51651003435953
2095.0	702.92859	2083.5714	714.00002	32.19946365750552
2095.0	702.92859	2107.5	692.57144	35.05149948014583
2095.0	702.92859	2156.1068	765.12835	183.80496863997624
2450.5889	545.89077	2459.7914	551.30405	22.289520128412658
2440.5812	1607.8238	2434.4569	1737.2021	266.37746935305836
2440.5812	1607.8238	2443.2606	1595.575	27.91189011749583
2353.2878	1768.0869	2313.6393	1764.0426	81.62956525776404
2353.2878	1768.0869	2349.4997	1806.9741	79.42744489701822
2251.8825	1231.1592	2258.196	1236.715	17.569728967122522
1610.0	878.28571	1697.1429	858.28571	186.65818555509173
1610.0	878.28571	1557.5	877.92857	109.61439368314802
2644.3841	1600.9378	2674.6984	1453.6967	314.5030089023685
2644.3841	1600.9378	2644.9254	1618.2602	37.31137277222031
2213.7581	2685.4871	2202.9316	2679.2618	25.30205290174698
2213.7581	2685.4871	2217.0061	2671.6832	30.15560010485232
2213.7581	2685.4871	2222.9607	2698.7496	32.45078017932348
1810.7143	1129.0	1846.4286	1116.5	78.0468185026324
1810.7143	1129.0	1758.9286	1169.7143	171.77406262750017
2046.569	1476.5504	2062.3723	1468.1486	37.4295036205479
2046.569	1476.5504	2008.1832	1397.7585	183.46787470140995
1994.0411	1138.7302	1964.9992	1106.9104	86.54191155015039
1994.0411	1138.7302	1998.3342	1171.5602	67.55453762368698
1994.0411	1138.7302	2015.2543	1118.0221	58.15743207971531
1994.0411	1138.7302	2025.6084	1168.2772	89.94914005955738
1994.0411	1138.7302	1957.1705	1132.9218	76.362069749814
1994.0411	1138.7302	1970.5551	1161.2061	66.61528692630074
2352.1599	2400.9362	2365.3657	2391.6538	33.86260930722009
2352.1599	2400.9362	2363.1648	2416.8214	41.064490197575424
2352.1599	2400.9362	2344.0827	2388.4337	31.19778475199034
2352.1599	2400.9362	2338.7628	2408.3046	31.76761446922041
1691.1054	1782.3698	1691.2968	1798.255	33.565496370430736
1691.1054	1782.3698	1690.8912	1736.7662	95.09640959385725
2166.798	1801.2289	2198.7363	1816.5214	74.30381856855867
2166.798	1801.2289	2139.3364	1779.6903	73.24947189208414
2359.6459	2863.5838	2360.4579	2966.9773	216.4263895245411
2359.6459	2863.5838	2359.3752	2773.9941	187.03983186176947
3519.169	1353.0098	3498.0573	1317.2822	88.18623337118588
3519.169	1353.0098	3547.8594	1376.2869	77.13090749478864
1634.8373	640.54827	1600.0046	640.93105	72.72022779
1634.8373	640.54827	1676.9427	641.31383	86.32010678329884
2055.9868	1947.777	2061.1543	1946.6286	11.127745404426326
2055.9868	1947.777	2054.982	1941.6047	12.94106685511997
2055.9868	1947.777	2050.3887	1948.4468	11.858259278413598
2055.9868	1947.777	2056.0825	1951.8918	8.493026223766398
3491.02	1275.6	3498.0573	1317.2822	88.25143723471167
3491.02	1275.6	3530.049	1272.8905	81.55426959857726
3491.02	1275.6	3445.5485	1277.7653	92.78068789628243
1455.8999	1227.6926	1408.5337	1227.1512	98.32289952047424
1455.8999	1227.6926	1455.6292	1235.8125	18.081987239999997
3730.828	1636.124	3712.4229	1636.6654	39.69964733231292
3730.828	1636.124	3753.5638	1626.3801	51.64094600021913
1707.5	359.0	1696.7857	358.64286	22.38066723043881
1707.5	359.0	1757.1428	359.0	102.89375589
1292.1281	897.65066	1290.8086	955.04925	119.86269542330471
1292.1281	897.65066	1295.097	878.18792	40.53304878247293
1292.1281	897.65066	1342.9291	899.9598	105.38897766300806
1292.1281	897.65066	1283.8812	897.32078	17.21705313
1295.097	852.78739	1295.097	878.18792	52.339996004999996
1295.097	852.78739	1295.097	820.45945	68.18320941364458
2338.2843	2464.0942	2353.6913	2489.5266	63.08768135368056
2338.2843	2464.0942	2351.4901	2461.8933	28.115186141790808
2338.2843	2464.0942	2324.2173	2460.5536	30.041456021973687
2338.2843	2464.0942	2329.6718	2432.3238	69.07257056104284
2079.7796	632.50316	2072.7424	634.12714	17.213643184182025
2079.7796	632.50316	2060.2918	610.85006	61.66201654497797
2030.293	1966.4373	2035.2212	1965.4325	10.393297513987406
2030.293	1966.4373	2030.6758	1969.4517	6.585266926969563
2030.293	1966.4373	2029.8624	1962.5617	8.320311340035992
3590.6242	1519.1973	3560.8512	1563.5862	111.58567984781892
3590.6242	1519.1973	3591.7069	1506.7468	27.21721165797552
949.24441	1551.5047	963.12327	1555.5867	30.669631455410727
949.24441	1551.5047	935.83206	1549.0555	28.26960883183923
3952.7722	1527.8586	3926.2472	1534.8958	58.11090777289871
3952.7722	1527.8586	3991.7478	1532.1892	82.87785580283196
1351.9657	1680.1685	1351.965	1618.8016	126.57937283410376
1351.9657	1680.1685	1351.2001	1718.4461	82.50717445417725
1351.9657	1680.1685	1464.5019	1758.2549	287.79489793252407
2337.0143	806.8278	2321.6193	788.16714	49.5110360968527
2337.0143	806.8278	2316.4876	813.59229	44.65826043418031
2337.0143	806.8278	2346.3446	817.55768	29.685363221542797
2625.4376	678.51597	2589.1687	712.07827	104.08239776337008
2625.4376	678.51597	2641.1361	643.32969	81.93240345438998
886.96446	1684.112	902.59276	1687.4943	32.72248612193799
886.96446	1684.112	908.89073	1678.0473	47.72895094220313
886.96446	1684.112	857.45729	1675.948	63.617137897402706
1691.2968	1798.255	1702.0145	1816.0541	42.96901070726091
1691.2968	1798.255	1691.1054	1782.3698	33.565496370430736
1198.1132	1241.7123	1227.1891	1242.0377	59.915528609999996
1198.1132	1241.7123	1198.443	1151.6559	187.32348818770495
1198.1132	1241.7123	1151.6005	1242.3721	97.11433322223384
2365.7772	1020.7949	2374.3635	1022.0576	18.11841678200778
1360.3556	1156.7787	1364.6862	1137.5616	42.953146744693406
1360.3556	1156.7787	1470.7864	1156.7787	230.7133325978775
1360.3556	1156.7787	1361.1676	1233.3765	160.4873208840206
1360.3556	1156.7787	1336.8079	1155.4254	48.97398701057226
1780.4256	1500.7922	1804.6375	1500.289	50.86850859614001
1780.4256	1500.7922	1788.9801	1515.9463	36.057997274509226
1780.4256	1500.7922	1735.9471	1490.1874	97.32898265662773
1944.9892	490.67536	1933.6213	479.84881	32.77378724585487
1944.9892	490.67536	1954.1917	485.26209	22.88325554990394
1530.509	1250.7155	1530.8737	1233.1058	36.291397939484845
1530.509	1250.7155	1464.0198	1236.3538	141.3044245476783
1530.509	1250.7155	1559.2934	1255.8416	61.140248831460895
2021.1124	1962.3595	2022.8305	1946.7764	33.258491630245736
2021.1124	1962.3595	2019.6429	1976.1429	28.938680928097796
2021.1124	1962.3595	2029.8624	1962.5617	18.37996416717544
2117.7823	1751.1327	2135.2099	1741.5387	41.662228893629724
2117.7823	1751.1327	2127.8705	1758.7499	27.63801645
2117.7823	1751.1327	2066.7721	1713.507	128.45056207570153
1991.0019	2176.9101	2027.5415	2192.8792	82.7333282995058
1991.0019	2176.9101	2012.3553	2209.8236	83.24671155449718
1991.0019	2176.9101	1933.0799	2143.6184	139.75722569037674
1913.6506	1887.7465	1909.452	1922.7352	72.72707389650905
1913.6506	1887.7465	1895.923	1895.2107	41.435521670012974
1913.6506	1887.7465	1953.771	1871.4184	90.43027073599863
1931.4286	393.28571	1922.5	385.42857	24.252325289080108
1931.4286	393.28571	1935.0	385.07143	22.03012951598949
1931.4286	393.28571	1912.1429	462.57143	151.7837374160674
1740.0	957.21429	1718.9286	910.78571	105.45796808635453
1740.0	957.21429	1756.7857	978.64286	56.827766800578836
2314.155	779.07007	2321.6193	788.16714	23.96080201246326
2314.155	779.07007	2265.2671	757.39764	112.04189353811894
1918.4641	543.18411	1925.5014	549.13871	21.59111878559184
1918.4641	543.18411	1912.8571	481.5	134.04303107005316
1918.4641	543.18411	1906.0136	533.98155	33.71494597974573
1360.4126	1267.7726	1361.4383	1246.9097	45.453195629999996
1360.4126	1267.7726	1360.0827	1287.5652	42.00974324999999
2236.4777	845.02837	2179.6428	792.57144	164.68894291606668
2236.4777	845.02837	2244.0487	859.17568	31.46963324526609
2236.4777	845.02837	2244.0538	832.654	30.19477957033146
1488.778	358.28571	1488.6502	387.82317	62.1673849891881
1488.778	358.28571	1441.0134	356.96751	100.60681212188543
1488.778	358.28571	1514.2857	355.07143	55.15341793762785
1488.778	358.28571	1491.8982	216.76372	295.0416321529878
1878.4059	779.20286	1921.712	739.14464	123.23065968260403
1878.4059	779.20286	1921.712	798.69065	99.61159345224446
1878.4059	779.20286	1854.0461	810.59985	84.36702052709721
1878.4059	779.20286	1899.44	808.72171	76.19778972513201
1878.4059	779.20286	1840.6565	726.64959	134.17042468231745
1366.385	943.23007	1364.6862	1023.8828	169.52599745180385
1366.385	943.23007	1366.4687	899.61078	89.60837456045478
2353.6913	2489.5266	2342.5941	2524.9835	77.93791238431413
2353.6913	2489.5266	2338.2843	2464.0942	63.08768135368056
2348.1344	1278.1301	2341.1302	1282.8914	16.70381861062726
2348.1344	1278.1301	2366.5348	1262.2213	51.498527847803366
2348.1344	1278.1301	2364.262	1286.9701	40.956278652454195
1600.0046	625.62	1564.7892	625.62	75.11732493
1600.0046	625.62	1635.2201	625.62	74.32265822910192
2508.7154	1009.5446	2563.8352	975.86025	135.54261081479157
2508.7154	1009.5446	2432.1602	1050.5016	181.25966976552792
2252.8295	2404.4768	2265.4611	2417.1085	37.294361200962804
2252.8295	2404.4768	2240.1979	2397.2041	30.504254380913487
2252.8295	2404.4768	2266.5138	2410.6013	31.19983225875486
2252.8295	2404.4768	2260.5807	2391.3668	31.795691660505508
1721.3447	1860.4561	1731.8743	1871.3685	32.143952347704925
1721.3447	1860.4561	1710.3565	1847.5526	35.741561671497564
1721.3447	1860.4561	1670.8068	1924.1102	171.36456216207742
2122.583	921.79996	2119.0475	957.40784	74.08198054026194
2122.583	921.79996	2088.8099	893.56335	91.7912047694444
2122.583	921.79996	2157.9826	977.00687	136.42121912680426
1721.4772	1838.8156	1702.0145	1816.0541	62.0007275454
1721.4772	1838.8156	1736.1721	1857.6622	49.83307078871637
1721.4772	1838.8156	1710.3565	1847.5526	29.41655308584429
1935.3166	2013.9494	1948.9052	2029.6432	43.0377446403783
1935.3166	2013.9494	1943.9291	1995.3847	42.72513842906682
1935.3166	2013.9494	1903.5462	2038.2557	83.1950273313672
1645.7536	1897.7765	1638.0561	1906.2905	23.962185726661982
1840.7709	1958.4468	1817.1274	1977.0081	62.16864043676898
1840.7709	1958.4468	1848.3007	1947.9789	26.99954340082206
1840.7709	1958.4468	1872.7327	1972.2268	73.18954221262602
1840.7709	1958.4468	1813.0196	1942.753	66.01466166850112
2269.6429	540.42857	2273.9286	547.57143	17.018732849675587
2269.6429	540.42857	2272.1429	527.92857	26.613057596356796
2384.3132	1262.1769	2398.4759	1223.8992	85.20692212974666
2384.3132	1262.1769	2375.1265	1224.282	82.3717567237476
2384.3132	1262.1769	2403.0692	1260.6458	39.2871528593679
2384.3132	1262.1769	2389.672	1296.6267	75.27882070485057
1959.8143	2046.294	1948.9052	2029.6432	42.33280653119421
1959.8143	2046.294	1981.0584	2064.6672	59.72736489940239
1335.7252	1244.4737	1361.4383	1246.9097	52.66021436049384
1335.7252	1244.4737	1230.1664	1244.7444	220.37510676
1335.7252	1244.4737	1336.0017	1264.4738	42.01517644582584
1335.7252	1244.4737	1336.8079	1155.4254	186.47898173806735
1645.3571	357.92857	1696.7857	358.64286	108.11578564313439
1645.3571	357.92857	1620.0	358.28571	53.68892160203337
2630.3095	977.32866	2633.0162	1005.4777	61.194195185057424
2630.3095	977.32866	2623.2723	932.93982	95.12569800897414
2233.6998	1048.3215	2235.4676	1056.4028	16.342847113690997
2233.6998	1048.3215	2255.3257	1048.2583	44.666303747285816
2233.6998	1048.3215	2257.2255	1071.7384	68.21621022784133
2233.6998	1048.3215	2243.4795	1040.5275	25.781351694716488
2233.6998	1048.3215	2214.5712	1027.866	58.50268138388289
2383.6433	2338.3522	2380.9639	2350.5054	26.134519303853878
2383.6433	2338.3522	2385.0787	2330.1226	18.031076101866947
2383.6433	2338.3522	2368.2365	2336.5341	32.41197897627408
2148.5282	1192.2356	2192.3331	1192.281	90.69765554859356
2148.5282	1192.2356	2133.9124	1204.6861	44.13280770970212
2148.5282	1192.2356	2171.8053	1171.6652	65.70312426501684
1542.7019	1393.155	1557.0606	1396.8882	30.393550043494738
1542.7019	1393.155	1516.8562	1393.4422	53.96139912495591
1542.7019	1393.155	1505.9436	1368.7451	91.9654985146091
2159.9587	1694.8192	2156.585	1675.3697	40.441197716148814
2609.0028	1856.2456	2595.3747	1876.6319	49.892439830535864
2609.0028	1856.2456	2643.4527	1857.7767	71.99205371050593
2609.0028	1856.2456	2605.0642	1847.9801	21.51695716504506
1942.3674	1472.7388	1933.0817	1477.0245	21.00953491109535
1995.5817	1742.7388	1952.3674	1765.5959	103.03701182222939
1995.5817	1742.7388	1987.3674	1721.6673	47.21539461771684
1995.5817	1742.7388	2084.7163	1934.6347	439.3586815674579
1995.5817	1742.7388	2054.9028	1718.0527	134.22790770054985
3017.3586	1096.4207	2997.9851	1230.8821	284.1684782197116
3017.3586	1096.4207	3079.6112	904.7908	420.6464490922905
2611.9044	906.41478	2609.1978	915.61734	19.736765316903124
2611.9044	906.41478	2657.9982	766.86443	309.31699760204697
2611.9044	906.41478	2656.2932	917.78266	95.38709639693435
2611.9044	906.41478	2590.7926	895.04691	50.05852596791202
2417.2319	664.66318	2397.597	626.83542	90.5021160721847
2417.2319	664.66318	2420.5813	679.83101	32.94866218227348
2417.2319	664.66318	2438.1383	632.50315	80.90493878182757
1427.074	520.85309	1440.1364	520.85309	27.27037248
1512.414	1968.5847	1530.2835	1981.1746	46.12896082419078
1512.414	1968.5847	1519.7242	1950.309	40.78597569991176
1512.414	1968.5847	1503.3777	1978.5348	28.06067681316672
2078.2072	1502.2743	2043.1036	1514.917	77.83623337879875
2078.2072	1502.2743	2083.4396	1514.0019	26.190328449111867
2078.2072	1502.2743	2070.6659	1479.8069	49.47696024951612
1703.9025	2135.0964	1700.2474	2139.3607	10.808299666931802
1703.9025	2135.0964	1675.8798	2111.7442	74.3094922528106
331.19648	1377.9515	209.80175	1405.0014	258.9791218512504
331.19648	1377.9515	425.54129	1360.7979	199.64001531027375
1134.117	1416.2173	1092.1151	1416.5648	87.65521604999999
1134.117	1416.2173	1200.0924	1415.7225	134.98212243
2321.9731	1653.4346	2320.4579	1590.3001	131.8438488806668
2321.9731	1653.4346	2321.2075	1693.2433	84.74088259630616
1360.0827	1287.5652	1362.6434	1305.2796	38.251314972005666
1360.0827	1287.5652	1360.4126	1267.7726	42.00974324999999
1110.3659	1241.7123	1141.0444	1242.0422	62.67403315341438
1110.3659	1241.7123	1087.6044	1242.0422	47.53913796530712
2363.1648	2416.8214	2352.1599	2400.9362	41.064490197575424
2363.1648	2416.8214	2346.8011	2426.008	39.27605556914006
2363.1648	2416.8214	2368.1409	2423.1372	17.224069954460454
1846.1969	1852.9256	1836.859	1853.7376	18.98223803272937
1846.1969	1852.9256	1850.7982	1854.9556	10.108138159230334
1971.6531	1551.6673	1942.7246	1564.5245	66.51296557474413
3776.8409	1580.3673	3771.4276	1603.6444	52.35309956073147
3776.8409	1580.3673	3796.3286	1571.1648	46.01713497495834
